dataset,method,metric_name,metric_value,ci_lower,ci_upper,feature_dim,best_c,best_lr,best_batch_size,n_train,n_val,n_test,seed,model,name,normalization,image_size,interpolation,partition,bands,c_range_start,c_range_stop,c_range_num,merge_val,bootstrap,fw_iou,precision,recall,f1,ece,rms_ce,mce,ece_ts,rms_ce_ts,mce_ts,temperature,calibration_n_bins
forestnet,profile,sm_utilization_avg,99.01538461538462,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,profile,throughput_samples_per_sec_cpu,14.245761888932863,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,profile,latency_ms_per_batch_p50_cpu,558.4285480435938,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,knn5,accuracy,0.3333333333333333,0.3030966818332672,0.3615559041500091,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,linear,accuracy,0.486404833836858,0.449118822813034,0.5135951638221741,4096,0.7896522868499717,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,intrinsic_dim,id_TwoNN_train,0.7462069392204285,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,intrinsic_dim,id_MLE_train,2.937983274459839,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,intrinsic_dim,id_lPCA_train,158.0,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,profile,throughput_samples_per_sec,1562.322436070382,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,profile,latency_ms_per_batch_p50,163.85652660392225,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,profile,peak_gpu_mem_gb,5.634204387664795,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,profile,reserved_gpu_mem_gb,7.48828125,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,profile,params_m,27.662212,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,profile,gflops,16.876306432,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,profile,gpu_power_w_avg,289.0651846153846,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,profile,energy_wh_per_1k_samples,0.0513952067521658,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,profile,sm_utilization_avg,98.53846153846152,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,profile,throughput_samples_per_sec_cpu,13.084909705772668,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
forestnet,profile,latency_ms_per_batch_p50_cpu,612.0282420888543,0.0,0.0,4096,,,,6464,989,993,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
so2sat,knn5,accuracy,0.152129817444219,0.1297920793294906,0.1754817515611648,1280,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,linear,accuracy,0.2231237322515213,0.1977434009313583,0.2465263754129409,1280,67.68750009458542,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_TwoNN_train,7.824393749237059,0.0,0.0,1280,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_MLE_train,4.718567371368408,0.0,0.0,1280,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_lPCA_train,3.0,0.0,0.0,1280,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
m-bigearthnet,knn5,micro_mAP,0.3095341636537947,0.2955301403999328,0.324393093585968,4096,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,linear,micro_mAP,0.4777189804253509,0.460760235786438,0.4956042468547821,4096,4.641588833612772,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_TwoNN_train,51.8593864440918,0.0,0.0,4096,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_MLE_train,50.25530624389648,0.0,0.0,4096,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_lPCA_train,51.0,0.0,0.0,4096,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,profile,throughput_samples_per_sec,1572.729403393985,0.0,0.0,4096,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,profile,latency_ms_per_batch_p50,162.85014851018786,0.0,0.0,4096,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,profile,peak_gpu_mem_gb,5.635180950164795,0.0,0.0,4096,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,profile,reserved_gpu_mem_gb,7.513671875,0.0,0.0,4096,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,profile,params_m,27.662212,0.0,0.0,4096,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,profile,gflops,16.876306432,0.0,0.0,4096,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,profile,gpu_power_w_avg,295.51904615384615,0.0,0.0,4096,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,profile,energy_wh_per_1k_samples,0.052195008088788,0.0,0.0,4096,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,profile,sm_utilization_avg,99.01538461538462,0.0,0.0,4096,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,profile,throughput_samples_per_sec_cpu,2.923555190769357,0.0,0.0,4096,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,profile,latency_ms_per_batch_p50_cpu,1770.7258129958063,0.0,0.0,4096,,,,20000,1000,1000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,knn5,micro_mAP,0.3670335207847848,0.355403870344162,0.3809739053249359,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,linear,micro_mAP,0.5456855891104047,0.5296754240989685,0.5610554218292236,4096,1.4251026703029963,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,intrinsic_dim,id_TwoNN_train,89.1761703491211,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,intrinsic_dim,id_MLE_train,77.33021545410156,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,intrinsic_dim,id_lPCA_train,200.0,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,throughput_samples_per_sec,1575.3548422351498,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,latency_ms_per_batch_p50,162.5495048938319,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,peak_gpu_mem_gb,5.634204387664795,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,reserved_gpu_mem_gb,7.490234375,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,params_m,27.662212,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,gflops,16.876306432,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,gpu_power_w_avg,294.7328307692308,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,energy_wh_per_1k_samples,0.0519693903711696,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,sm_utilization_avg,99.2,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,throughput_samples_per_sec_cpu,14.218496707744338,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,latency_ms_per_batch_p50_cpu,564.9224098306149,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,knn5,micro_mAP,0.3670335207847848,0.355403870344162,0.3809739053249359,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,linear,micro_mAP,0.5456855891104047,0.5296754240989685,0.5610554218292236,4096,1.4251026703029963,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,intrinsic_dim,id_TwoNN_train,89.1761703491211,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,intrinsic_dim,id_MLE_train,77.33021545410156,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,intrinsic_dim,id_lPCA_train,200.0,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,throughput_samples_per_sec,1565.4208341531155,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,latency_ms_per_batch_p50,163.51020999718455,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,peak_gpu_mem_gb,5.634204387664795,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,reserved_gpu_mem_gb,7.490234375,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,params_m,27.662212,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,gflops,16.876306432,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,gpu_power_w_avg,293.98640625,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,energy_wh_per_1k_samples,0.0521667329598172,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,sm_utilization_avg,98.359375,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,throughput_samples_per_sec_cpu,10.216362312187252,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
treesatai,profile,latency_ms_per_batch_p50_cpu,772.7346559986472,0.0,0.0,4096,,,,4000,1000,2000,0,torchgeo_bench.models.TorchGeoEarthLocBench,tgeo_earthloc_s2_resnet50,model_native,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
so2sat,knn5,accuracy,0.3093306288032454,0.2880070805549621,0.3356997966766357,1280,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,linear,accuracy,0.3032454361054766,0.2799188494682312,0.3286257684230804,1280,2099.1037201085546,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_TwoNN_train,4.548420429229736,0.0,0.0,1280,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_MLE_train,4.345862865447998,0.0,0.0,1280,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_lPCA_train,3.0,0.0,0.0,1280,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,model_native,224.0,bilinear,default,all,-6,5,60,True,200,,,,,,,,,,,,
m-eurosat,knn5,accuracy,0.924,0.9039999842643738,0.944000005722046,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TimmPatchBenchModel,vit_large_patch16_dinov3sat,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,linear,accuracy,0.969,0.9559999704360962,0.9770249724388124,1024,27.28333376486764,,,2000,1000,1000,0,torchgeo_bench.models.TimmPatchBenchModel,vit_large_patch16_dinov3sat,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_TwoNN_train,17.97538948059082,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TimmPatchBenchModel,vit_large_patch16_dinov3sat,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_MLE_train,12.980025291442873,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TimmPatchBenchModel,vit_large_patch16_dinov3sat,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_lPCA_train,14.0,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TimmPatchBenchModel,vit_large_patch16_dinov3sat,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,profile,throughput_samples_per_sec,349.1766968471114,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TimmPatchBenchModel,vit_large_patch16_dinov3sat,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,profile,latency_ms_per_batch_p50,733.422638499178,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TimmPatchBenchModel,vit_large_patch16_dinov3sat,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,profile,peak_gpu_mem_gb,4.428253650665283,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TimmPatchBenchModel,vit_large_patch16_dinov3sat,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,profile,reserved_gpu_mem_gb,6.84375,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TimmPatchBenchModel,vit_large_patch16_dinov3sat,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,profile,params_m,303.079424,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TimmPatchBenchModel,vit_large_patch16_dinov3sat,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,profile,gflops,164.737941504,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TimmPatchBenchModel,vit_large_patch16_dinov3sat,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,profile,gpu_power_w_avg,297.5091228668942,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TimmPatchBenchModel,vit_large_patch16_dinov3sat,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,profile,energy_wh_per_1k_samples,0.2366750810257153,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TimmPatchBenchModel,vit_large_patch16_dinov3sat,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,profile,sm_utilization_avg,99.7815699658703,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TimmPatchBenchModel,vit_large_patch16_dinov3sat,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,profile,throughput_samples_per_sec_cpu,1.4838905833338714,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TimmPatchBenchModel,vit_large_patch16_dinov3sat,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,profile,latency_ms_per_batch_p50_cpu,5351.792513858527,0.0,0.0,1024,,,,2000,1000,1000,0,torchgeo_bench.models.TimmPatchBenchModel,vit_large_patch16_dinov3sat,bandspec_zscore,224.0,bilinear,default,rgb,-6,4,40,True,200,,,,,,,,,,,,
so2sat,knn5,accuracy,0.2251521298174442,0.2018255591392517,0.2515720129013061,1280,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,linear,accuracy,0.5588235294117647,0.5354208946228027,0.590339720249176,1280,1.4208308325339238,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_TwoNN_train,6.113434314727783,0.0,0.0,1280,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_MLE_train,4.936269283294678,0.0,0.0,1280,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_600,bandspec_zscore,224.0,bilinear,default,rgb,-6,5,60,True,200,,,,,,,,,,,,
