dataset,model,C,log10_C,train_acc,val_acc,test_acc,feature_dim,n_train,n_val,n_test
m-brick-kiln,dinov3sat,20.30917620904739,1.3076923076923084,0.9800836486755626,0.974974974974975,0.964964964964965,1024,15063,999,999
m-brick-kiln,dinov3sat,34.55107294592218,1.5384615384615383,0.981345017592777,0.970970970970971,0.960960960960961,1024,15063,999,999
m-brick-kiln,dinov3sat,58.78016072274924,1.76923076923077,0.9820752838080063,0.96996996996997,0.961961961961962,1024,15063,999,999
m-brick-kiln,dinov3sat,100.0,2.0,0.9828055500232358,0.964964964964965,0.957957957957958,1024,15063,999,999
m-eurosat,resnet18,1e-07,-7.0,0.636,0.621,0.636,512,2000,1000,1000
m-eurosat,resnet18,1.7012542798525894e-07,-6.769230769230769,0.635,0.621,0.636,512,2000,1000,1000
m-eurosat,resnet18,2.894266124716752e-07,-6.538461538461538,0.635,0.621,0.636,512,2000,1000,1000
m-eurosat,resnet18,4.923882631706742e-07,-6.307692307692308,0.635,0.621,0.636,512,2000,1000,1000
m-eurosat,resnet18,8.376776400682924e-07,-6.076923076923077,0.635,0.621,0.636,512,2000,1000,1000
m-eurosat,resnet18,1.4251026703029992e-06,-5.846153846153846,0.635,0.621,0.636,512,2000,1000,1000
m-eurosat,resnet18,2.4244620170823308e-06,-5.615384615384615,0.635,0.621,0.636,512,2000,1000,1000
m-eurosat,resnet18,4.124626382901348e-06,-5.384615384615385,0.635,0.621,0.636,512,2000,1000,1000
m-eurosat,resnet18,7.017038286703837e-06,-5.153846153846153,0.647,0.628,0.646,512,2000,1000,1000
m-eurosat,resnet18,1.1937766417144358e-05,-4.923076923076923,0.653,0.634,0.647,512,2000,1000,1000
m-eurosat,resnet18,2.030917620904739e-05,-4.692307692307692,0.748,0.716,0.729,512,2000,1000,1000
m-eurosat,resnet18,3.455107294592218e-05,-4.461538461538462,0.751,0.72,0.733,512,2000,1000,1000
m-eurosat,resnet18,5.878016072274912e-05,-4.230769230769231,0.752,0.723,0.734,512,2000,1000,1000
m-eurosat,resnet18,0.0001,-4.0,0.7595,0.726,0.738,512,2000,1000,1000
m-eurosat,resnet18,0.0001701254279852,-3.769230769230769,0.7655,0.734,0.749,512,2000,1000,1000
m-eurosat,resnet18,0.0002894266124716,-3.5384615384615383,0.7765,0.753,0.76,512,2000,1000,1000
m-eurosat,resnet18,0.0004923882631706,-3.3076923076923075,0.7985,0.763,0.775,512,2000,1000,1000
m-eurosat,resnet18,0.0008376776400682,-3.0769230769230766,0.82,0.78,0.805,512,2000,1000,1000
m-eurosat,resnet18,0.0014251026703029,-2.846153846153846,0.8315,0.804,0.826,512,2000,1000,1000
m-eurosat,resnet18,0.0024244620170823,-2.615384615384615,0.851,0.814,0.844,512,2000,1000,1000
m-eurosat,resnet18,0.0041246263829013,-2.384615384615384,0.8645,0.835,0.857,512,2000,1000,1000
m-eurosat,resnet18,0.0070170382867038,-2.1538461538461533,0.8825,0.858,0.872,512,2000,1000,1000
m-eurosat,resnet18,0.0119377664171443,-1.9230769230769225,0.8995,0.879,0.884,512,2000,1000,1000
m-eurosat,resnet18,0.0203091762090473,-1.6923076923076916,0.9145,0.889,0.899,512,2000,1000,1000
m-eurosat,resnet18,0.0345510729459221,-1.4615384615384617,0.9285,0.904,0.909,512,2000,1000,1000
m-eurosat,resnet18,0.0587801607227491,-1.2307692307692308,0.943,0.916,0.914,512,2000,1000,1000
m-eurosat,resnet18,0.1,-1.0,0.9585,0.923,0.916,512,2000,1000,1000
m-eurosat,resnet18,0.1701254279852589,-0.7692307692307692,0.968,0.931,0.919,512,2000,1000,1000
m-eurosat,resnet18,0.2894266124716751,-0.5384615384615383,0.978,0.932,0.922,512,2000,1000,1000
m-eurosat,resnet18,0.4923882631706741,-0.3076923076923075,0.986,0.934,0.926,512,2000,1000,1000
m-eurosat,resnet18,0.8376776400682924,-0.0769230769230766,0.9935,0.935,0.929,512,2000,1000,1000
m-eurosat,resnet18,1.0,0.0,0.995,0.934,0.93,512,2000,1000,1000
m-eurosat,resnet18,1.4251026703029992,0.1538461538461542,0.996,0.934,0.93,512,2000,1000,1000
m-eurosat,resnet18,2.424462017082331,0.384615384615385,0.998,0.936,0.928,512,2000,1000,1000
m-eurosat,resnet18,4.124626382901356,0.6153846153846159,0.9995,0.937,0.925,512,2000,1000,1000
m-eurosat,resnet18,7.017038286703837,0.8461538461538467,0.9995,0.934,0.925,512,2000,1000,1000
m-eurosat,resnet18,11.937766417144358,1.0769230769230766,0.9995,0.935,0.924,512,2000,1000,1000
m-eurosat,resnet18,20.30917620904739,1.3076923076923084,1.0,0.934,0.923,512,2000,1000,1000
m-eurosat,resnet18,34.55107294592218,1.5384615384615383,1.0,0.932,0.925,512,2000,1000,1000
m-eurosat,resnet18,58.78016072274924,1.76923076923077,1.0,0.934,0.921,512,2000,1000,1000
m-eurosat,resnet18,100.0,2.0,1.0,0.934,0.921,512,2000,1000,1000
m-eurosat,resnet50,1e-07,-7.0,0.6395,0.644,0.646,2048,2000,1000,1000
m-eurosat,resnet50,1.7012542798525894e-07,-6.769230769230769,0.6395,0.645,0.646,2048,2000,1000,1000
m-eurosat,resnet50,2.894266124716752e-07,-6.538461538461538,0.6395,0.645,0.646,2048,2000,1000,1000
m-eurosat,resnet50,4.923882631706742e-07,-6.307692307692308,0.639,0.645,0.646,2048,2000,1000,1000
m-eurosat,resnet50,8.376776400682924e-07,-6.076923076923077,0.639,0.645,0.646,2048,2000,1000,1000
m-eurosat,resnet50,1.4251026703029992e-06,-5.846153846153846,0.639,0.645,0.646,2048,2000,1000,1000
m-eurosat,resnet50,2.4244620170823308e-06,-5.615384615384615,0.639,0.645,0.646,2048,2000,1000,1000
m-eurosat,resnet50,4.124626382901348e-06,-5.384615384615385,0.639,0.645,0.646,2048,2000,1000,1000
m-eurosat,resnet50,7.017038286703837e-06,-5.153846153846153,0.645,0.652,0.652,2048,2000,1000,1000
m-eurosat,resnet50,1.1937766417144358e-05,-4.923076923076923,0.651,0.653,0.654,2048,2000,1000,1000
m-eurosat,resnet50,2.030917620904739e-05,-4.692307692307692,0.657,0.653,0.664,2048,2000,1000,1000
m-eurosat,resnet50,3.455107294592218e-05,-4.461538461538462,0.7505,0.752,0.747,2048,2000,1000,1000
m-eurosat,resnet50,5.878016072274912e-05,-4.230769230769231,0.7555,0.754,0.753,2048,2000,1000,1000
m-eurosat,resnet50,0.0001,-4.0,0.761,0.758,0.759,2048,2000,1000,1000
m-eurosat,resnet50,0.0001701254279852,-3.769230769230769,0.7695,0.766,0.769,2048,2000,1000,1000
m-eurosat,resnet50,0.0002894266124716,-3.5384615384615383,0.7835,0.777,0.78,2048,2000,1000,1000
m-eurosat,resnet50,0.0004923882631706,-3.3076923076923075,0.8025,0.797,0.795,2048,2000,1000,1000
m-eurosat,resnet50,0.0008376776400682,-3.0769230769230766,0.8175,0.814,0.808,2048,2000,1000,1000
m-eurosat,resnet50,0.0014251026703029,-2.846153846153846,0.838,0.833,0.824,2048,2000,1000,1000
m-eurosat,resnet50,0.0024244620170823,-2.615384615384615,0.8595,0.854,0.845,2048,2000,1000,1000
m-eurosat,resnet50,0.0041246263829013,-2.384615384615384,0.8815,0.867,0.862,2048,2000,1000,1000
m-eurosat,resnet50,0.0070170382867038,-2.1538461538461533,0.8945,0.875,0.876,2048,2000,1000,1000
m-eurosat,resnet50,0.0119377664171443,-1.9230769230769225,0.91,0.884,0.889,2048,2000,1000,1000
m-eurosat,resnet50,0.0203091762090473,-1.6923076923076916,0.9255,0.9,0.902,2048,2000,1000,1000
m-eurosat,resnet50,0.0345510729459221,-1.4615384615384617,0.94,0.916,0.91,2048,2000,1000,1000
m-eurosat,resnet50,0.0587801607227491,-1.2307692307692308,0.955,0.918,0.921,2048,2000,1000,1000
m-eurosat,resnet50,0.1,-1.0,0.9675,0.928,0.927,2048,2000,1000,1000
m-eurosat,resnet50,0.1701254279852589,-0.7692307692307692,0.982,0.931,0.935,2048,2000,1000,1000
m-eurosat,resnet50,0.2894266124716751,-0.5384615384615383,0.9905,0.934,0.939,2048,2000,1000,1000
m-eurosat,resnet50,0.4923882631706741,-0.3076923076923075,0.996,0.932,0.941,2048,2000,1000,1000
m-eurosat,resnet50,0.8376776400682924,-0.0769230769230766,0.999,0.93,0.94,2048,2000,1000,1000
m-eurosat,resnet50,1.0,0.0,0.999,0.93,0.941,2048,2000,1000,1000
m-eurosat,resnet50,1.4251026703029992,0.1538461538461542,0.9995,0.931,0.941,2048,2000,1000,1000
m-eurosat,resnet50,2.424462017082331,0.384615384615385,1.0,0.934,0.941,2048,2000,1000,1000
m-eurosat,resnet50,4.124626382901356,0.6153846153846159,1.0,0.937,0.943,2048,2000,1000,1000
m-eurosat,resnet50,7.017038286703837,0.8461538461538467,1.0,0.938,0.944,2048,2000,1000,1000
m-eurosat,resnet50,11.937766417144358,1.0769230769230766,1.0,0.939,0.944,2048,2000,1000,1000
m-eurosat,resnet50,20.30917620904739,1.3076923076923084,1.0,0.94,0.944,2048,2000,1000,1000
m-eurosat,resnet50,34.55107294592218,1.5384615384615383,1.0,0.942,0.944,2048,2000,1000,1000
m-eurosat,resnet50,58.78016072274924,1.76923076923077,1.0,0.942,0.947,2048,2000,1000,1000
m-eurosat,resnet50,100.0,2.0,1.0,0.941,0.946,2048,2000,1000,1000
m-eurosat,convnext_large_dinov3,1e-07,-7.0,0.541,0.555,0.551,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,1.7012542798525894e-07,-6.769230769230769,0.544,0.556,0.555,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,2.894266124716752e-07,-6.538461538461538,0.55,0.566,0.564,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,4.923882631706742e-07,-6.307692307692308,0.561,0.569,0.579,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,8.376776400682924e-07,-6.076923076923077,0.5815,0.588,0.585,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,1.4251026703029992e-06,-5.846153846153846,0.67,0.684,0.684,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,2.4244620170823308e-06,-5.615384615384615,0.677,0.691,0.694,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,4.124626382901348e-06,-5.384615384615385,0.695,0.703,0.71,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,7.017038286703837e-06,-5.153846153846153,0.7125,0.719,0.727,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,1.1937766417144358e-05,-4.923076923076923,0.7365,0.739,0.744,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,2.030917620904739e-05,-4.692307692307692,0.7605,0.758,0.759,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,3.455107294592218e-05,-4.461538461538462,0.7885,0.779,0.779,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,5.878016072274912e-05,-4.230769230769231,0.812,0.799,0.8,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.0001,-4.0,0.833,0.822,0.831,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.0001701254279852,-3.769230769230769,0.853,0.842,0.851,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.0002894266124716,-3.5384615384615383,0.877,0.851,0.871,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.0004923882631706,-3.3076923076923075,0.9,0.873,0.881,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.0008376776400682,-3.0769230769230766,0.9205,0.886,0.888,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.0014251026703029,-2.846153846153846,0.9375,0.9,0.9,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.0024244620170823,-2.615384615384615,0.9555,0.913,0.917,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.0041246263829013,-2.384615384615384,0.97,0.914,0.921,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.0070170382867038,-2.1538461538461533,0.9825,0.918,0.927,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.0119377664171443,-1.9230769230769225,0.9905,0.92,0.929,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.0203091762090473,-1.6923076923076916,0.995,0.921,0.931,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.0345510729459221,-1.4615384615384617,0.999,0.926,0.934,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.0587801607227491,-1.2307692307692308,1.0,0.927,0.935,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.1,-1.0,1.0,0.923,0.933,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.1701254279852589,-0.7692307692307692,1.0,0.922,0.935,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.2894266124716751,-0.5384615384615383,1.0,0.924,0.935,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.4923882631706741,-0.3076923076923075,1.0,0.924,0.935,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,0.8376776400682924,-0.0769230769230766,1.0,0.924,0.936,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,1.0,0.0,1.0,0.924,0.935,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,1.4251026703029992,0.1538461538461542,1.0,0.922,0.935,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,2.424462017082331,0.384615384615385,1.0,0.923,0.934,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,4.124626382901356,0.6153846153846159,1.0,0.923,0.934,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,7.017038286703837,0.8461538461538467,1.0,0.925,0.932,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,11.937766417144358,1.0769230769230766,1.0,0.923,0.933,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,20.30917620904739,1.3076923076923084,1.0,0.925,0.932,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,34.55107294592218,1.5384615384615383,1.0,0.925,0.931,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,58.78016072274924,1.76923076923077,1.0,0.924,0.93,1536,2000,1000,1000
m-eurosat,convnext_large_dinov3,100.0,2.0,1.0,0.923,0.932,1536,2000,1000,1000
m-eurosat,dinov3,1e-07,-7.0,0.721,0.719,0.714,1024,2000,1000,1000
m-eurosat,dinov3,1.7012542798525894e-07,-6.769230769230769,0.721,0.718,0.714,1024,2000,1000,1000
m-eurosat,dinov3,2.894266124716752e-07,-6.538461538461538,0.721,0.718,0.714,1024,2000,1000,1000
m-eurosat,dinov3,4.923882631706742e-07,-6.307692307692308,0.721,0.718,0.714,1024,2000,1000,1000
m-eurosat,dinov3,8.376776400682924e-07,-6.076923076923077,0.721,0.718,0.714,1024,2000,1000,1000
m-eurosat,dinov3,1.4251026703029992e-06,-5.846153846153846,0.721,0.718,0.714,1024,2000,1000,1000
m-eurosat,dinov3,2.4244620170823308e-06,-5.615384615384615,0.7235,0.722,0.716,1024,2000,1000,1000
m-eurosat,dinov3,4.124626382901348e-06,-5.384615384615385,0.7285,0.723,0.718,1024,2000,1000,1000
m-eurosat,dinov3,7.017038286703837e-06,-5.153846153846153,0.73,0.726,0.723,1024,2000,1000,1000
m-eurosat,dinov3,1.1937766417144358e-05,-4.923076923076923,0.7935,0.772,0.773,1024,2000,1000,1000
m-eurosat,dinov3,2.030917620904739e-05,-4.692307692307692,0.795,0.774,0.774,1024,2000,1000,1000
m-eurosat,dinov3,3.455107294592218e-05,-4.461538461538462,0.7985,0.78,0.781,1024,2000,1000,1000
m-eurosat,dinov3,5.878016072274912e-05,-4.230769230769231,0.805,0.791,0.792,1024,2000,1000,1000
m-eurosat,dinov3,0.0001,-4.0,0.8165,0.796,0.802,1024,2000,1000,1000
m-eurosat,dinov3,0.0001701254279852,-3.769230769230769,0.831,0.818,0.826,1024,2000,1000,1000
m-eurosat,dinov3,0.0002894266124716,-3.5384615384615383,0.8545,0.834,0.844,1024,2000,1000,1000
m-eurosat,dinov3,0.0004923882631706,-3.3076923076923075,0.8685,0.86,0.867,1024,2000,1000,1000
m-eurosat,dinov3,0.0008376776400682,-3.0769230769230766,0.8795,0.873,0.885,1024,2000,1000,1000
m-eurosat,dinov3,0.0014251026703029,-2.846153846153846,0.893,0.884,0.898,1024,2000,1000,1000
m-eurosat,dinov3,0.0024244620170823,-2.615384615384615,0.908,0.898,0.904,1024,2000,1000,1000
m-eurosat,dinov3,0.0041246263829013,-2.384615384615384,0.919,0.912,0.911,1024,2000,1000,1000
m-eurosat,dinov3,0.0070170382867038,-2.1538461538461533,0.93,0.922,0.92,1024,2000,1000,1000
m-eurosat,dinov3,0.0119377664171443,-1.9230769230769225,0.941,0.929,0.925,1024,2000,1000,1000
m-eurosat,dinov3,0.0203091762090473,-1.6923076923076916,0.9475,0.935,0.934,1024,2000,1000,1000
m-eurosat,dinov3,0.0345510729459221,-1.4615384615384617,0.96,0.94,0.947,1024,2000,1000,1000
m-eurosat,dinov3,0.0587801607227491,-1.2307692307692308,0.972,0.946,0.95,1024,2000,1000,1000
m-eurosat,dinov3,0.1,-1.0,0.981,0.947,0.954,1024,2000,1000,1000
m-eurosat,dinov3,0.1701254279852589,-0.7692307692307692,0.989,0.95,0.959,1024,2000,1000,1000
m-eurosat,dinov3,0.2894266124716751,-0.5384615384615383,0.9955,0.955,0.96,1024,2000,1000,1000
m-eurosat,dinov3,0.4923882631706741,-0.3076923076923075,0.9965,0.956,0.962,1024,2000,1000,1000
m-eurosat,dinov3,0.8376776400682924,-0.0769230769230766,0.9995,0.956,0.963,1024,2000,1000,1000
m-eurosat,dinov3,1.0,0.0,0.9995,0.956,0.962,1024,2000,1000,1000
m-eurosat,dinov3,1.4251026703029992,0.1538461538461542,1.0,0.956,0.962,1024,2000,1000,1000
m-eurosat,dinov3,2.424462017082331,0.384615384615385,1.0,0.955,0.965,1024,2000,1000,1000
m-eurosat,dinov3,4.124626382901356,0.6153846153846159,1.0,0.955,0.966,1024,2000,1000,1000
m-eurosat,dinov3,7.017038286703837,0.8461538461538467,1.0,0.955,0.965,1024,2000,1000,1000
m-eurosat,dinov3,11.937766417144358,1.0769230769230766,1.0,0.956,0.963,1024,2000,1000,1000
m-eurosat,dinov3,20.30917620904739,1.3076923076923084,1.0,0.955,0.962,1024,2000,1000,1000
m-eurosat,dinov3,34.55107294592218,1.5384615384615383,1.0,0.954,0.963,1024,2000,1000,1000
m-eurosat,dinov3,58.78016072274924,1.76923076923077,1.0,0.953,0.959,1024,2000,1000,1000
m-eurosat,dinov3,100.0,2.0,1.0,0.953,0.96,1024,2000,1000,1000
m-eurosat,dinov3sat,1e-07,-7.0,0.6295,0.62,0.602,1024,2000,1000,1000
m-eurosat,dinov3sat,1.7012542798525894e-07,-6.769230769230769,0.6295,0.62,0.603,1024,2000,1000,1000
m-eurosat,dinov3sat,2.894266124716752e-07,-6.538461538461538,0.6295,0.62,0.603,1024,2000,1000,1000
m-eurosat,dinov3sat,4.923882631706742e-07,-6.307692307692308,0.6295,0.62,0.603,1024,2000,1000,1000
m-eurosat,dinov3sat,8.376776400682924e-07,-6.076923076923077,0.6295,0.62,0.603,1024,2000,1000,1000
m-eurosat,dinov3sat,1.4251026703029992e-06,-5.846153846153846,0.6295,0.62,0.603,1024,2000,1000,1000
m-eurosat,dinov3sat,2.4244620170823308e-06,-5.615384615384615,0.6295,0.62,0.603,1024,2000,1000,1000
m-eurosat,dinov3sat,4.124626382901348e-06,-5.384615384615385,0.6295,0.62,0.603,1024,2000,1000,1000
m-eurosat,dinov3sat,7.017038286703837e-06,-5.153846153846153,0.635,0.626,0.609,1024,2000,1000,1000
m-eurosat,dinov3sat,1.1937766417144358e-05,-4.923076923076923,0.64,0.627,0.609,1024,2000,1000,1000
m-eurosat,dinov3sat,2.030917620904739e-05,-4.692307692307692,0.7765,0.763,0.78,1024,2000,1000,1000
m-eurosat,dinov3sat,3.455107294592218e-05,-4.461538461538462,0.7785,0.766,0.783,1024,2000,1000,1000
m-eurosat,dinov3sat,5.878016072274912e-05,-4.230769230769231,0.779,0.77,0.787,1024,2000,1000,1000
m-eurosat,dinov3sat,0.0001,-4.0,0.782,0.774,0.793,1024,2000,1000,1000
m-eurosat,dinov3sat,0.0001701254279852,-3.769230769230769,0.789,0.78,0.8,1024,2000,1000,1000
m-eurosat,dinov3sat,0.0002894266124716,-3.5384615384615383,0.802,0.794,0.809,1024,2000,1000,1000
m-eurosat,dinov3sat,0.0004923882631706,-3.3076923076923075,0.817,0.81,0.817,1024,2000,1000,1000
m-eurosat,dinov3sat,0.0008376776400682,-3.0769230769230766,0.836,0.824,0.83,1024,2000,1000,1000
m-eurosat,dinov3sat,0.0014251026703029,-2.846153846153846,0.858,0.847,0.854,1024,2000,1000,1000
m-eurosat,dinov3sat,0.0024244620170823,-2.615384615384615,0.8735,0.865,0.875,1024,2000,1000,1000
m-eurosat,dinov3sat,0.0041246263829013,-2.384615384615384,0.887,0.88,0.895,1024,2000,1000,1000
m-eurosat,dinov3sat,0.0070170382867038,-2.1538461538461533,0.904,0.895,0.903,1024,2000,1000,1000
m-eurosat,dinov3sat,0.0119377664171443,-1.9230769230769225,0.9155,0.911,0.912,1024,2000,1000,1000
m-eurosat,dinov3sat,0.0203091762090473,-1.6923076923076916,0.9275,0.924,0.921,1024,2000,1000,1000
m-eurosat,dinov3sat,0.0345510729459221,-1.4615384615384617,0.9425,0.933,0.929,1024,2000,1000,1000
m-eurosat,dinov3sat,0.0587801607227491,-1.2307692307692308,0.955,0.938,0.938,1024,2000,1000,1000
m-eurosat,dinov3sat,0.1,-1.0,0.97,0.941,0.946,1024,2000,1000,1000
m-eurosat,dinov3sat,0.1701254279852589,-0.7692307692307692,0.98,0.942,0.95,1024,2000,1000,1000
m-eurosat,dinov3sat,0.2894266124716751,-0.5384615384615383,0.985,0.947,0.954,1024,2000,1000,1000
m-eurosat,dinov3sat,0.4923882631706741,-0.3076923076923075,0.991,0.953,0.957,1024,2000,1000,1000
m-eurosat,dinov3sat,0.8376776400682924,-0.0769230769230766,0.998,0.956,0.956,1024,2000,1000,1000
m-eurosat,dinov3sat,1.0,0.0,0.999,0.957,0.955,1024,2000,1000,1000
m-eurosat,dinov3sat,1.4251026703029992,0.1538461538461542,0.9995,0.958,0.955,1024,2000,1000,1000
m-eurosat,dinov3sat,2.424462017082331,0.384615384615385,1.0,0.957,0.956,1024,2000,1000,1000
m-eurosat,dinov3sat,4.124626382901356,0.6153846153846159,1.0,0.958,0.957,1024,2000,1000,1000
m-eurosat,dinov3sat,7.017038286703837,0.8461538461538467,1.0,0.959,0.958,1024,2000,1000,1000
m-eurosat,dinov3sat,11.937766417144358,1.0769230769230766,1.0,0.959,0.958,1024,2000,1000,1000
m-eurosat,dinov3sat,20.30917620904739,1.3076923076923084,1.0,0.958,0.959,1024,2000,1000,1000
m-eurosat,dinov3sat,34.55107294592218,1.5384615384615383,1.0,0.957,0.958,1024,2000,1000,1000
m-eurosat,dinov3sat,58.78016072274924,1.76923076923077,1.0,0.957,0.957,1024,2000,1000,1000
m-eurosat,dinov3sat,100.0,2.0,1.0,0.959,0.958,1024,2000,1000,1000
m-forestnet,resnet18,1e-07,-7.0,0.2196782178217821,0.2214357937310414,0.2205438066465256,512,6464,989,993
m-forestnet,resnet18,1.7012542798525894e-07,-6.769230769230769,0.2196782178217821,0.2214357937310414,0.2205438066465256,512,6464,989,993
m-forestnet,resnet18,2.894266124716752e-07,-6.538461538461538,0.2196782178217821,0.2214357937310414,0.2205438066465256,512,6464,989,993
m-forestnet,resnet18,4.923882631706742e-07,-6.307692307692308,0.2196782178217821,0.2214357937310414,0.2205438066465256,512,6464,989,993
m-forestnet,resnet18,8.376776400682924e-07,-6.076923076923077,0.2196782178217821,0.2214357937310414,0.2205438066465256,512,6464,989,993
m-forestnet,resnet18,1.4251026703029992e-06,-5.846153846153846,0.2196782178217821,0.2214357937310414,0.2205438066465256,512,6464,989,993
m-forestnet,resnet18,2.4244620170823308e-06,-5.615384615384615,0.2196782178217821,0.2214357937310414,0.2205438066465256,512,6464,989,993
m-forestnet,resnet18,4.124626382901348e-06,-5.384615384615385,0.2219987623762376,0.2214357937310414,0.2205438066465256,512,6464,989,993
m-forestnet,resnet18,7.017038286703837e-06,-5.153846153846153,0.275990099009901,0.2568250758341759,0.2638469284994965,512,6464,989,993
m-forestnet,resnet18,1.1937766417144358e-05,-4.923076923076923,0.3276608910891089,0.3235591506572295,0.3192346424974824,512,6464,989,993
m-forestnet,resnet18,2.030917620904739e-05,-4.692307692307692,0.3553527227722772,0.3377148634984833,0.3413897280966767,512,6464,989,993
m-forestnet,resnet18,3.455107294592218e-05,-4.461538461538462,0.3606126237623762,0.3326592517694641,0.3554884189325277,512,6464,989,993
m-forestnet,resnet18,5.878016072274912e-05,-4.230769230769231,0.3632425742574257,0.3387259858442871,0.3564954682779456,512,6464,989,993
m-forestnet,resnet18,0.0001,-4.0,0.3641707920792079,0.3417593528816987,0.3554884189325277,512,6464,989,993
m-forestnet,resnet18,0.0001701254279852,-3.769230769230769,0.3657178217821782,0.339737108190091,0.3635448136958711,512,6464,989,993
m-forestnet,resnet18,0.0002894266124716,-3.5384615384615383,0.3671101485148514,0.3437815975733064,0.3635448136958711,512,6464,989,993
m-forestnet,resnet18,0.0004923882631706,-3.3076923076923075,0.3779393564356436,0.3569261880687563,0.3695871097683786,512,6464,989,993
m-forestnet,resnet18,0.0008376776400682,-3.0769230769230766,0.4023824257425742,0.4044489383215369,0.4008056394763343,512,6464,989,993
m-forestnet,resnet18,0.0014251026703029,-2.846153846153846,0.4333230198019802,0.4216380182002022,0.4149043303121853,512,6464,989,993
m-forestnet,resnet18,0.0024244620170823,-2.615384615384615,0.4675123762376237,0.4529828109201213,0.4340382678751259,512,6464,989,993
m-forestnet,resnet18,0.0041246263829013,-2.384615384615384,0.5046410891089109,0.4853387259858442,0.4481369587109768,512,6464,989,993
m-forestnet,resnet18,0.0070170382867038,-2.1538461538461533,0.5433168316831684,0.5055611729019212,0.4823766364551863,512,6464,989,993
m-forestnet,resnet18,0.0119377664171443,-1.9230769230769225,0.5764232673267327,0.5156723963599595,0.4984894259818731,512,6464,989,993
m-forestnet,resnet18,0.0203091762090473,-1.6923076923076916,0.6068997524752475,0.5298281092012134,0.5176233635448136,512,6464,989,993
m-forestnet,resnet18,0.0345510729459221,-1.4615384615384617,0.6410891089108911,0.5399393326592518,0.525679758308157,512,6464,989,993
m-forestnet,resnet18,0.0587801607227491,-1.2307692307692308,0.666769801980198,0.537917087967644,0.526686807653575,512,6464,989,993
m-forestnet,resnet18,0.1,-1.0,0.7015779702970297,0.5338725985844287,0.5186304128902316,512,6464,989,993
m-forestnet,resnet18,0.1701254279852589,-0.7692307692307692,0.7400990099009901,0.5197168857431749,0.5085599194360524,512,6464,989,993
m-forestnet,resnet18,0.2894266124716751,-0.5384615384615383,0.7736695544554455,0.5146612740141557,0.4904330312185297,512,6464,989,993
m-forestnet,resnet18,0.4923882631706741,-0.3076923076923075,0.8012066831683168,0.506572295247725,0.4692849949647533,512,6464,989,993
m-forestnet,resnet18,0.8376776400682924,-0.0769230769230766,0.8265779702970297,0.4914054600606673,0.4612286002014099,512,6464,989,993
m-forestnet,resnet18,1.0,0.0,0.8372524752475248,0.4924165824064712,0.4531722054380664,512,6464,989,993
m-forestnet,resnet18,1.4251026703029992,0.1538461538461542,0.8536509900990099,0.4762386248736097,0.4441087613293051,512,6464,989,993
m-forestnet,resnet18,2.424462017082331,0.384615384615385,0.8787128712871287,0.4691607684529828,0.4259818731117825,512,6464,989,993
m-forestnet,resnet18,4.124626382901356,0.6153846153846159,0.8977413366336634,0.4560161779575328,0.4128902316213494,512,6464,989,993
